COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000520,20210426,S,422,272,186,229,504,1835,3479,4859,4861,3976,4194,4062,4225,4085,4254,4967,5155,4748,3553,2571,1890,1378,1037,601,04/26/2021
000520,20210427,P,299,263,209,279,675,1571,3598,5203,4464,3818,3946,4095,4256,4252,4571,5221,2599,3498,3074,2366,1821,1310,806,547,04/27/2021
000520,20210427,S,422,232,181,220,510,1800,3443,4998,4745,3808,3753,3916,3957,3903,4283,4707,3856,4127,3124,2512,1931,1345,906,576,04/27/2021
000520,20210428,P,297,217,203,316,629,1446,3375,5074,4284,3801,3907,4174,4287,4267,4632,5363,5379,4705,3573,2519,1836,1449,938,584,04/28/2021
000520,20210428,S,376,237,170,203,523,1717,3237,4796,4608,3805,3827,3816,3935,4076,4168,4808,5129,4949,3338,2765,2072,1488,996,626,04/28/2021
000520,20210429,P,344,256,245,338,656,1576,3686,5121,4664,4068,4109,4427,4645,4749,4872,4746,4701,4615,3766,2835,2333,1590,1046,468,04/29/2021
000520,20210429,S,412,271,217,280,519,1750,3483,5136,4926,4233,4190,4216,4287,4428,4550,5116,5424,5268,3724,3071,2308,1714,1126,730,04/29/2021
000520,20210430,P,419,264,257,344,596,1459,3452,4848,4540,4045,4599,4786,5307,4801,4671,4337,4216,4548,4192,3357,2649,2054,1502,977,04/30/2021
000520,20210430,S,474,269,224,258,528,1659,3171,4826,4803,4533,4423,5121,4964,4949,5112,5515,5424,5483,4566,3681,2893,2154,1630,1063,04/30/2021
000520,20210501,P,631,474,369,298,405,753,1451,2304,3068,3796,4719,4980,5082,5173,5363,4881,4639,4597,3943,3217,2765,2072,1474,1004,05/01/2021
000520,20210501,S,676,444,291,301,369,795,1535,2517,3788,4410,4814,4744,5148,4598,5115,4438,4251,3994,3427,2889,2427,2030,1484,971,05/01/2021
000520,20210502,P,641,502,379,276,279,519,880,1283,2024,2850,3908,4324,4833,4222,4489,4520,4388,3566,2953,2347,1678,1213,843,551,05/02/2021
000520,20210502,S,623,404,290,272,317,524,924,1502,2361,2991,3715,3981,4200,3931,3196,3070,3646,3416,2551,2040,1604,1237,858,557,05/02/2021
000520,20210503,P,309,232,199,315,612,1395,3092,4451,3853,3533,3803,4049,4191,4081,4485,4891,5117,4755,3179,2156,1571,1164,791,532,05/03/2021
000520,20210503,S,390,218,168,209,449,1379,3038,4402,4293,3639,3436,3745,3908,3742,4240,4668,4955,4547,3053,2133,1701,1353,862,623,05/03/2021
000520,20210504,P,307,221,211,317,658,1488,3484,4967,4323,3789,3992,3989,4368,4361,4585,5309,5130,4635,3795,2528,1917,1451,824,588,05/04/2021
000520,20210504,S,401,234,193,241,502,1751,3374,4945,4741,3902,3708,3826,4100,3952,4447,4976,5200,5123,3462,2498,1952,1512,966,636,05/04/2021
000520,20210505,P,352,228,226,317,625,1557,3620,4686,4629,3978,4075,4235,4420,4521,4757,5332,4618,4107,3745,2679,2171,1595,1071,618,05/05/2021
000520,20210505,S,392,259,210,236,542,1865,3524,5060,4772,3892,4036,4030,4107,4012,4403,5032,5290,5125,3678,2782,2256,1687,1162,638,05/05/2021
000520,20210506,P,361,316,273,381,679,1572,3655,5305,4458,4030,4110,4403,4777,4777,5052,5022,4350,4473,3926,2918,2390,1700,1106,696,05/06/2021
000520,20210506,S,488,300,232,246,534,1901,3530,5098,4846,4338,4064,4250,4347,4190,4790,5226,5561,5551,4048,2966,1874,2062,1236,726,05/06/2021
000520,20210507,P,377,250,227,370,701,1467,3504,4995,4607,4235,4439,5053,5366,4986,3587,4343,4279,4707,4172,3107,2522,1978,1380,1014,05/07/2021
000520,20210507,S,446,291,239,261,480,1681,3374,4970,4897,4551,4798,5017,5117,5041,5287,5375,5515,5555,3798,2441,2604,2152,1599,1189,05/07/2021
000520,20210508,P,694,487,400,354,402,775,1462,2254,3296,3919,4575,5109,5023,5156,5034,3618,4195,4495,3707,3027,2372,1967,1437,961,05/08/2021
000520,20210508,S,708,415,329,294,390,754,1578,2659,3533,4129,4715,4803,5053,4842,4851,4534,4368,3985,3429,2905,2457,1850,1527,1006,05/08/2021
000520,20210509,P,609,497,372,241,266,454,770,1103,1947,2864,4007,4352,4800,4663,4435,4493,4200,3688,3171,2579,1932,1481,973,605,05/09/2021
000520,20210509,S,593,363,296,221,254,454,695,1231,1926,2745,3557,3835,4129,4145,3933,3832,3614,3504,2821,2406,1850,1351,949,614,05/09/2021
000520,20210510,P,348,251,232,295,690,1469,3089,4592,4073,3508,3754,4021,4108,4170,4497,4559,4470,4099,3271,2218,1492,1042,744,467,05/10/2021
000520,20210510,S,410,236,184,216,511,1868,3190,4519,4462,3786,3753,3813,4161,3790,4152,4373,4612,4687,3107,2210,1622,1170,835,575,05/10/2021
000520,20210511,P,262,195,220,278,593,1302,3035,4873,4042,3585,3601,3813,4063,4063,4493,4324,4200,4411,3263,2293,1719,1304,830,559,05/11/2021
000520,20210511,S,308,231,214,218,471,1764,3163,4726,4521,3524,3629,3657,3889,3622,4045,4340,4908,4425,3027,2321,1730,1384,959,640,05/11/2021
000520,20210512,P,351,251,207,329,628,1460,3516,5084,4397,3906,4115,4261,4545,4660,4884,5321,4802,4719,3947,2917,2263,1676,1133,562,05/12/2021
000520,20210512,S,368,245,184,240,527,1914,3470,5063,4796,4098,3910,4116,4203,4164,4468,5093,5312,5163,3927,2928,2199,1722,1135,642,05/12/2021
000520,20210513,P,385,275,261,345,699,1621,3635,5289,4451,4018,4126,4359,4783,4847,5183,4592,4343,4346,4122,3197,2309,1828,1350,726,05/13/2021
000520,20210513,S,432,270,217,273,575,1944,3525,5076,4803,4122,4249,4355,4439,4417,4779,5307,5603,5358,4105,2972,2448,1793,1165,813,05/13/2021
000520,20210514,P,425,303,260,371,683,1576,3499,5112,4501,4207,4415,4847,5098,5199,4504,3916,3873,4119,4005,3050,2558,2050,1608,1025,05/14/2021
000520,20210514,S,520,323,253,260,541,1726,3341,5006,4756,4519,4440,4748,4955,4889,5137,4550,5543,5539,4451,3441,2710,2197,1684,1213,05/14/2021
000520,20210515,P,713,518,394,316,354,769,1525,2417,3348,3909,4449,4936,5079,5147,4882,4551,4444,4349,4200,2867,2364,1948,1614,1061,05/15/2021
000520,20210515,S,681,437,352,269,395,866,1657,2669,3740,4215,4596,4857,4870,4809,4412,4627,4078,3712,3275,2715,2445,1995,1449,996,05/15/2021
000520,20210516,P,658,485,351,286,286,515,939,1342,1995,2918,4024,4368,4683,4289,4583,4607,4222,3803,3168,2637,1971,1421,976,575,05/16/2021
000520,20210516,S,683,444,302,263,300,546,1083,1610,2387,3111,3688,4118,4104,4065,3757,3712,3582,3382,2906,2279,1779,1394,940,628,05/16/2021
000520,20210517,P,342,261,203,362,687,1626,3516,5230,4422,3859,4190,4216,4325,4659,4822,5309,5102,4128,3480,2313,1515,1158,841,521,05/17/2021
000520,20210517,S,427,286,210,278,551,1782,3333,4944,4797,4064,3969,4043,4289,4131,4336,4886,5073,4972,3526,2284,1645,1208,964,648,05/17/2021
000520,20210518,P,348,195,214,295,651,1517,3448,4950,4304,3623,3759,3944,4087,4265,4176,4240,5128,4760,3661,2555,2007,1450,941,606,05/18/2021
000520,20210518,S,441,298,199,239,555,1954,3390,4884,4688,3493,3732,3845,4001,3865,3939,4459,5134,4874,3394,2530,2098,1559,1023,629,05/18/2021
000520,20210519,P,363,232,234,325,671,1595,3587,5201,4676,3933,3987,4235,4456,4639,5007,5040,4643,4601,4062,2924,2295,1667,1118,715,05/19/2021
000520,20210519,S,422,261,202,232,550,1983,3260,5136,4728,4219,4080,4198,4223,4244,4611,5099,5427,5391,3829,2797,2241,1609,1216,761,05/19/2021
000520,20210520,P,399,284,268,371,659,1627,3725,5261,4625,3936,4080,4376,4729,5000,5309,4679,4419,4088,4114,3069,2451,1785,1266,770,05/20/2021
000520,20210520,S,483,311,227,259,606,2044,3527,5177,5096,4480,4397,4446,4395,4290,4716,5357,5418,4138,4114,2810,2388,1804,1439,845,05/20/2021
000520,20210521,P,454,305,260,362,629,1539,3463,5034,4607,4227,4365,4812,5206,5013,4812,4515,4300,4301,4153,3274,2621,2645,1743,1038,05/21/2021
000520,20210521,S,514,348,243,262,574,1821,3422,4911,4935,4453,4636,4684,4947,4852,5342,5298,5534,5483,4610,3662,2766,2229,1819,1100,05/21/2021
000520,20210522,P,667,545,354,335,396,795,1570,2311,3112,3896,4682,5005,5193,3785,4277,4570,4410,4201,3456,2778,2570,1978,1450,1017,05/22/2021
000520,20210522,S,638,518,340,292,398,794,1794,2797,3763,4374,4516,4592,4513,3957,4435,4324,4207,3859,3391,2732,2351,1993,1482,993,05/22/2021
000520,20210523,P,642,471,365,261,270,499,903,1318,2169,3027,4262,4471,4934,4643,3284,3774,4644,4319,3823,2976,2361,1721,1065,685,05/23/2021
000520,20210523,S,681,422,304,259,335,573,1193,1823,2834,3440,3930,4212,4223,4359,4243,3914,3734,3517,3088,2512,1948,1615,1337,778,05/23/2021
000520,20210524,P,395,272,212,350,679,1674,3688,5221,4508,4051,4226,4454,4589,4725,4753,4827,4563,4449,3868,2805,2115,1645,1099,634,05/24/2021
000520,20210524,S,512,284,238,236,584,2019,3614,5010,4770,4277,4293,4414,4555,4484,4791,5184,5465,5246,3723,2779,2263,1587,1137,772,05/24/2021
000520,20210525,P,416,264,227,328,672,1705,3885,5325,4700,3924,4249,4336,4534,4771,4955,4939,4656,4164,2826,2179,1810,1435,983,633,05/25/2021
000520,20210525,S,549,289,245,269,575,2123,3497,5054,4726,4280,4372,4470,4576,4384,4691,5138,5352,5242,3769,2719,2200,1742,1196,700,05/25/2021
000520,20210526,P,363,249,246,369,705,1712,3833,5391,4711,4164,4220,4530,4759,4658,4996,5225,4869,4617,4077,2869,2484,1780,1210,664,05/26/2021
000520,20210526,S,438,299,204,241,603,2135,3561,5265,4884,4214,4261,4278,4237,4521,4893,5307,5562,5494,3898,2993,2427,1778,1211,778,05/26/2021
000520,20210527,P,403,320,282,356,673,1713,2967,3325,4565,4185,4415,4795,4651,4957,4705,4109,4014,4045,4331,3234,2489,2008,1286,840,05/27/2021
000520,20210527,S,477,365,260,298,640,2202,3675,5239,5053,4654,4588,4842,4752,4722,4959,5152,5451,5337,4266,3363,2626,2038,1391,917,05/27/2021
000520,20210528,P,520,352,341,438,697,1542,3178,4638,4510,4379,4807,5103,4858,4375,4365,4143,3980,4512,4119,3325,2556,2217,1637,1158,05/28/2021
000520,20210528,S,615,376,259,302,554,1405,3093,4427,4541,4693,5157,5037,4940,5294,5289,5456,5366,5390,4476,4150,3239,2306,1687,1052,05/28/2021
000520,20210529,P,781,530,356,317,403,714,1383,2203,2965,3642,4313,4631,4294,4400,4535,4343,4333,4265,3773,3141,2555,2050,1686,1192,05/29/2021
000520,20210529,S,719,474,362,321,489,1038,1841,3112,3919,4517,4721,4646,4797,4412,4453,4396,4174,3609,3122,2540,2201,1810,1384,1013,05/29/2021
000520,20210530,P,720,487,317,279,273,475,835,1209,1930,2742,3876,4318,4528,4511,4387,3636,3480,3201,2832,2602,2138,1696,1211,813,05/30/2021
000520,20210530,S,582,361,254,248,285,537,990,1603,2282,2850,3610,3722,4062,3768,3486,3291,3151,2958,2577,2230,1806,1456,1168,775,05/30/2021
000520,20210531,P,454,334,254,295,359,577,1028,1458,1983,2776,3642,4327,4617,4695,3919,3883,3881,3655,3212,2512,1996,1641,1064,705,05/31/2021
000520,20210531,S,491,374,228,223,400,688,1094,1768,2208,2809,3489,3814,3881,3869,3610,3318,3122,2881,2480,2161,1837,1454,1030,654,05/31/2021
000520,20210601,P,414,323,243,354,679,1751,3650,5115,4564,4208,4382,4586,5099,5021,5138,4909,4514,4158,3370,2742,2151,1472,1016,703,06/01/2021
000520,20210601,S,441,304,196,277,566,2055,3456,4963,4953,4632,4413,4752,4663,4304,4827,5041,5410,5217,3747,2448,2190,1563,1146,774,06/01/2021
000520,20210602,P,378,272,245,345,673,1760,3700,5135,4506,4152,4179,4518,4741,4950,5066,4983,3771,4430,4058,2955,2522,1758,1060,710,06/02/2021
000520,20210602,S,526,265,218,252,595,2007,3430,5064,4817,4380,4464,4399,4416,4278,4542,5138,5443,4827,3879,2917,2302,1678,1186,798,06/02/2021
000520,20210603,P,406,292,269,391,708,1774,3772,4851,4620,4163,4370,4582,5100,5188,4869,4540,4124,4082,4135,3101,2541,1848,1277,762,06/03/2021
000520,20210603,S,570,329,260,277,604,1967,3506,5107,4967,4582,4375,4689,4515,4591,4716,5328,5410,5492,3824,3181,2652,1904,1325,843,06/03/2021
000520,20210604,P,452,333,271,366,699,1608,3564,4836,4412,4325,4562,4989,4722,4185,4383,4101,4077,2775,2085,3195,2710,2297,1615,1094,06/04/2021
000520,20210604,S,700,382,240,269,579,1898,3458,4890,5066,4799,4759,5080,4987,5104,5262,5274,5309,5376,4351,3504,2752,2280,1707,1260,06/04/2021
000520,20210605,P,726,507,346,307,424,799,1660,2456,3262,3869,4243,4773,4828,4875,4911,4766,4615,4363,3858,3193,2944,2084,1568,1041,06/05/2021
000520,20210605,S,768,409,318,294,442,961,1850,2953,3655,4339,4369,4547,4685,4550,4431,4393,4144,4069,3451,2861,2574,2035,1269,862,06/05/2021
000520,20210606,P,708,497,392,306,334,549,974,1419,2259,3099,3976,4479,4638,4823,4621,4489,4100,3720,3147,2606,1974,1566,1036,700,06/06/2021
000520,20210606,S,536,343,256,241,342,625,1204,1929,2532,3241,3814,4062,4162,4166,3767,3617,3331,3093,2946,2274,1819,1573,1130,889,06/06/2021
000520,20210607,P,443,284,232,383,726,1721,3726,4999,4341,4028,4245,4569,4597,4699,4249,4302,4639,4398,3734,2745,2044,1542,1020,624,06/07/2021
000520,20210607,S,689,291,234,312,543,1906,3145,4448,5448,4393,4112,4679,4512,4317,4529,4882,5451,5067,3479,2893,2025,1680,1104,725,06/07/2021
000520,20210608,P,380,298,263,320,664,1676,3793,5306,4637,4041,4034,4526,4677,4886,4801,4453,4222,4568,3996,2754,2336,1773,1106,667,06/08/2021
000520,20210608,S,506,321,262,252,592,1890,3494,4910,4952,4311,4236,4318,4394,4363,4502,5142,5446,5295,3767,2755,2292,1821,1201,829,06/08/2021
000520,20210609,P,472,277,229,347,684,1701,3669,5250,4674,4243,4283,4622,4682,4875,4884,4155,3978,4237,3977,3128,2606,1850,1167,667,06/09/2021
000520,20210609,S,478,309,187,246,557,1858,3427,4949,5041,4355,4454,4324,4533,4439,4576,5076,5391,5406,4016,2916,2386,1840,1260,939,06/09/2021
000520,20210610,P,465,302,278,354,710,1643,3594,5150,4767,4185,4300,4634,4896,5097,4893,4445,4470,4526,4086,3329,2536,1993,1327,808,06/10/2021
000520,20210610,S,484,339,275,293,577,1784,3492,4919,4989,4552,4248,4610,4639,4585,4758,5332,5439,5438,4057,2868,2796,1943,1257,978,06/10/2021
000520,20210611,P,470,309,313,382,693,1598,3308,4858,4452,4353,4604,4901,5076,4572,4142,3896,3768,4158,4204,3563,2737,2201,1550,1034,06/11/2021
000520,20210611,S,556,350,271,278,569,1660,3280,4709,5038,4641,4674,4821,4966,5056,5154,4831,5303,5298,4696,3626,2908,2386,1715,1142,06/11/2021
000520,20210612,P,773,538,395,322,405,834,1524,2436,3255,3881,4468,4746,4916,4855,4710,4747,4684,4394,3950,3228,2674,2465,1855,1201,06/12/2021
000520,20210612,S,724,527,351,297,486,861,1787,2929,3765,4072,4461,4576,4842,4558,4652,4506,4369,4035,3673,2965,2540,2197,1584,1173,06/12/2021
000520,20210613,P,770,515,412,345,332,573,973,1470,2286,3069,4153,4403,4778,4703,4522,4586,4619,4071,3757,3099,2443,1972,1252,728,06/13/2021
000520,20210613,S,740,448,336,339,382,610,1206,1916,2570,3307,3871,4176,4217,4284,4194,3849,3568,3524,2937,2762,1991,1706,1332,825,06/13/2021
000520,20210614,P,446,313,256,355,700,1697,3623,5126,4409,4027,4399,4609,4884,4752,4656,3974,4020,4330,3756,2884,2090,1581,1087,745,06/14/2021
000520,20210614,S,516,343,237,232,561,1424,3297,4479,4842,4547,4307,4815,4815,4540,4590,5104,5339,5225,3829,2881,2243,1718,1262,857,06/14/2021
000520,20210615,P,406,327,253,361,708,1768,3718,5384,4718,4164,4170,4652,4821,5005,5076,4783,4340,4098,3801,3019,2400,1843,1142,663,06/15/2021
000520,20210615,S,511,304,246,285,632,2178,3548,4989,5084,4374,4245,4471,4473,4301,4527,5091,5357,5360,3932,3069,2189,1773,1332,877,06/15/2021
000520,20210616,P,446,302,264,341,646,1725,3727,5112,5002,4225,4574,4598,5042,4856,5030,4572,4125,4331,4212,3040,2487,2371,1215,760,06/16/2021
000520,20210616,S,553,350,225,292,659,2167,3682,5172,4932,4512,4412,4515,4723,4441,4612,5093,5299,5322,4427,3163,2338,1931,1305,830,06/16/2021
000520,20210617,P,435,309,303,367,720,1733,3746,5221,4747,4323,4495,4396,4711,4482,4103,3171,4045,3758,4012,3150,2420,1963,1266,798,06/17/2021
000520,20210617,S,516,353,314,298,685,2103,3508,4899,5107,4525,3541,3122,4597,4445,4598,5158,5462,5411,3949,2957,2439,1847,1219,1023,06/17/2021
000520,20210618,P,470,345,308,370,715,1576,3413,4874,4610,4567,4913,4705,4377,4278,3836,3761,4320,4904,3988,3408,2550,2107,1791,1161,06/18/2021
000520,20210618,S,645,372,393,301,576,1467,2992,4685,4861,4663,4973,4902,4955,5066,4201,4398,5210,5536,4756,3887,2892,2376,1593,1280,06/18/2021
000520,20210619,P,791,506,388,333,413,851,1453,2372,3230,3883,4506,4912,5060,4363,4395,4211,4433,4354,3846,3272,2696,2651,1861,1283,06/19/2021
000520,20210619,S,732,497,372,335,465,958,1974,3112,3973,4531,4482,4778,4806,4625,4311,4367,4202,4155,3698,2944,2450,2105,1676,1156,06/19/2021
000520,20210620,P,769,506,393,305,280,524,901,1308,2234,3233,4334,4865,4757,4737,4687,4639,4655,4312,3866,3219,2590,1769,1211,755,06/20/2021
000520,20210620,S,736,570,355,291,374,633,1237,2122,2946,3707,4124,4172,4360,4249,4071,3804,3699,3356,3238,2767,2105,1929,1358,768,06/20/2021
000520,20210621,P,469,272,234,317,673,1659,3558,5123,4447,4166,4266,4490,4763,4805,5065,5326,4838,4739,3949,3008,2103,1632,1078,704,06/21/2021
000520,20210621,S,495,275,211,222,616,2022,3354,4878,4886,4432,4384,4739,4740,4637,4743,5294,5601,5262,3683,2744,2123,1710,1329,755,06/21/2021
000520,20210622,P,436,316,238,347,687,1722,3732,5185,4423,3975,4352,4477,4805,4890,4994,4670,4448,4207,4011,3174,2398,1694,1157,735,06/22/2021
000520,20210622,S,443,306,273,290,626,2146,3647,4899,3392,4463,4295,4391,4369,4359,4551,5076,5492,5531,3807,2959,2451,1772,1245,832,06/22/2021
000520,20210623,P,460,279,235,349,694,1690,3788,5201,4767,4383,4334,4630,4864,5015,4916,4274,4357,4314,4263,3298,2647,1891,1214,740,06/23/2021
000520,20210623,S,473,337,272,282,619,2173,3433,4947,5041,4402,4444,4505,4531,4303,4693,5051,5335,5250,4214,3113,2536,1857,1338,812,06/23/2021
000520,20210624,P,434,308,258,371,716,1751,3847,5101,4730,4304,4310,4716,5046,4573,4341,4193,3775,2745,3370,2918,2464,1979,1211,732,06/24/2021
000520,20210624,S,505,337,278,329,650,2172,3430,5040,5139,4669,4525,4733,4817,4639,4619,5112,5209,4720,2627,2949,2376,1861,1327,815,06/24/2021
000520,20210625,P,515,330,304,405,720,1599,3498,4990,4496,4291,4760,4995,4741,4491,4424,4030,4349,4273,3899,3353,2522,2098,1883,1070,06/25/2021
000520,20210625,S,563,354,292,349,601,1927,3302,4727,5174,4855,4829,4865,4752,4236,4781,5355,5450,5272,4199,3525,2563,2068,1723,1203,06/25/2021
000520,20210626,P,741,542,368,362,411,780,1409,2144,2858,3746,4290,4703,4875,4918,4851,4852,4704,4470,3799,3106,2531,2200,1706,1118,06/26/2021
000520,20210626,S,710,431,360,317,501,754,1485,2509,3323,3919,4493,4635,4654,4661,4499,4538,4107,3762,3679,2986,2574,2072,1512,1116,06/26/2021
000520,20210627,P,727,554,386,287,301,573,861,1367,2090,2792,3914,4538,4614,4800,4248,4746,4215,4039,3412,2816,2255,1737,1131,752,06/27/2021
000520,20210627,S,755,527,402,438,489,684,1148,1794,2519,3100,3732,4162,4261,4260,4008,3759,3530,3456,2854,2489,1846,1581,1207,837,06/27/2021
000520,20210628,P,470,284,266,371,711,1768,3636,5078,4404,3981,4410,4698,4949,4940,5238,4813,4386,4410,3728,2921,2128,1642,1092,658,06/28/2021
000520,20210628,S,482,320,257,483,1164,1609,3297,4351,2959,4627,4404,4502,4743,4385,4720,5096,5395,5192,3607,2780,2180,1697,1216,768,06/28/2021
000520,20210629,P,425,279,237,366,698,1770,3854,5192,4673,4204,4393,4600,4864,5165,5052,4682,4512,4333,4059,3057,2295,1814,1083,671,06/29/2021
000520,20210629,S,482,264,248,240,632,2175,3477,5246,5171,4490,4464,4466,4618,4256,4776,5192,5386,5354,3787,3026,2239,1819,1378,903,06/29/2021
000520,20210630,P,456,261,282,329,706,1746,3755,5238,4668,4234,4516,4662,5036,5169,5158,4487,4141,4503,4064,3126,2600,1868,1120,712,06/30/2021
000520,20210630,S,518,279,242,254,636,2238,3436,4171,4999,4480,4687,4615,4674,4558,4772,5063,5383,5616,3894,2873,2140,1578,1189,785,06/30/2021
000520,20210701,P,466,300,290,370,737,1767,3684,5095,4587,4321,4604,4880,5102,4881,4595,3893,2702,2790,3861,2965,2241,2077,1196,725,07/01/2021
000520,20210701,S,535,351,266,298,674,2249,3478,5136,5078,4625,4581,4630,4753,4625,4987,4658,4150,5004,3889,3083,2444,1833,1439,913,07/01/2021
000520,20210702,P,521,364,336,406,647,1534,3263,4614,4448,4368,4758,4929,4787,4337,4116,4515,4253,4441,4124,3475,2678,2185,1949,1255,07/02/2021
000520,20210702,S,669,413,292,315,652,1990,3017,4611,5097,4814,4926,5044,5222,5174,5094,5413,5229,5464,4683,3575,2969,2267,1669,1240,07/02/2021
000520,20210703,P,838,547,456,340,432,759,1374,2162,2911,3667,4250,4538,4603,4807,4907,4707,4429,4209,3602,3060,2558,2085,1677,1025,07/03/2021
000520,20210703,S,846,575,378,342,511,896,1721,2804,3736,4140,4189,4505,4526,4540,4253,4077,4112,3621,3274,2723,2426,2188,1564,1069,07/03/2021
000520,20210704,P,728,511,354,292,263,485,839,1200,1883,2593,3322,3664,3790,3733,3372,3764,3544,3340,2911,2554,2114,2826,2603,1485,07/04/2021
000520,20210704,S,847,609,341,278,414,640,1102,1938,2486,2958,3512,3653,3964,3683,3358,3271,3285,3018,2719,2077,1981,1599,1727,1128,07/04/2021
000520,20210705,P,760,409,278,291,376,646,1316,2022,2619,3318,4068,3891,4638,4828,4610,4408,4747,4362,3905,3134,2405,1887,1197,762,07/05/2021
000520,20210705,S,804,434,245,237,420,795,1621,2467,3146,3917,4009,4225,4429,4525,4311,4190,3861,3389,3122,2508,2109,1682,1098,785,07/05/2021
000520,20210706,P,431,286,245,358,737,1777,3653,5033,4468,4178,4589,4517,4960,4810,5186,5120,4617,4346,3950,2808,2204,1620,1111,668,07/06/2021
000520,20210706,S,503,291,238,266,533,1505,3291,4889,4751,4420,4532,4749,4525,4475,4610,5098,5392,5306,3799,2835,2073,1701,1288,757,07/06/2021
000520,20210707,P,384,282,240,332,686,1681,3771,5123,4644,4166,4319,4655,4873,4784,5147,4801,4301,4204,3958,3285,2564,1963,1274,768,07/07/2021
000520,20210707,S,537,278,252,273,689,2142,3483,5037,4993,4608,4336,4662,4568,4513,4657,5165,5388,5374,3794,2661,2408,1976,1385,826,07/07/2021
000520,20210708,P,476,294,272,362,713,1646,3649,5032,4589,4171,4402,4691,4870,5000,4932,4729,4231,4083,4155,3277,2433,1714,1275,815,07/08/2021
000520,20210708,S,584,325,250,266,642,2044,3264,4747,4782,4451,4714,4912,4703,4476,4889,5002,5417,5292,3902,3030,2348,1974,1402,867,07/08/2021
000520,20210709,P,443,316,291,373,729,1615,3490,4785,4353,4342,4645,4808,4682,4620,4029,3944,3709,3709,4079,3262,2687,2175,1577,1109,07/09/2021
000520,20210709,S,539,366,276,288,629,1949,3329,4634,5135,4899,4763,4826,4891,4687,4874,5192,5208,5280,4555,3518,2752,2316,1723,1153,07/09/2021
000520,20210710,P,759,500,414,349,457,869,1458,2385,3398,4105,4548,4778,4933,4843,4756,4787,4575,4250,3849,3327,2689,2395,1761,1347,07/10/2021
000520,20210710,S,728,461,339,342,481,1023,1944,2871,3609,3941,4307,4330,4588,4667,4365,4586,4460,4236,3765,3291,2726,2128,1718,1226,07/10/2021
000520,20210711,P,749,520,439,287,305,538,1050,1590,2419,3270,4175,4447,4557,4603,4721,4580,4518,4176,3775,3041,2570,1801,1249,791,07/11/2021
000520,20210711,S,767,464,364,257,365,688,1253,2012,2558,3266,3679,3844,4215,4222,4046,3866,3917,3531,3258,2698,2155,1764,1324,728,07/11/2021
000520,20210712,P,436,273,251,331,756,1736,3685,5053,4359,4108,4301,4510,4783,4972,4984,4327,4293,4422,3821,2946,2206,1646,1119,703,07/12/2021
000520,20210712,S,513,330,223,268,614,2003,3504,4921,5012,4303,4469,4555,4628,4416,4644,4951,5248,5209,3620,2777,2392,1709,1246,941,07/12/2021
000520,20210713,P,427,271,223,366,732,1729,3714,5236,4504,4239,4239,4406,4924,2965,4241,4741,4594,4493,3954,3049,2230,1661,1130,695,07/13/2021
000520,20210713,S,507,303,230,282,620,1964,3565,5147,5022,4575,4262,4281,4183,4204,4404,4649,5073,5144,3742,2759,2382,1681,1282,864,07/13/2021
000520,20210714,P,407,273,251,324,726,1737,3782,5141,4442,4207,4168,4567,4748,4862,4478,4139,4129,4110,3912,2929,2352,2228,1237,796,07/14/2021
000520,20210714,S,487,287,223,303,606,1976,3455,4866,4888,4475,4481,4502,4506,4422,4497,4790,5101,5149,4084,2897,2294,1731,1265,782,07/14/2021
000520,20210715,P,499,312,292,375,727,1751,3763,5141,4751,4396,4591,4693,4972,5070,4980,4463,4436,4518,4390,3540,2752,2570,1501,869,07/15/2021
000520,20210715,S,528,374,301,279,601,1970,3662,5143,5024,4646,4556,4450,4785,4561,4754,5031,5441,5425,4192,3441,2536,2012,1491,900,07/15/2021
000520,20210716,P,522,357,309,392,721,1605,3395,4933,4523,4326,4562,5083,4948,4438,4498,3609,2385,4199,4074,3245,2770,2746,1238,838,07/16/2021
000520,20210716,S,553,338,287,272,621,1764,3334,4763,4881,4878,4722,4640,4750,4779,4793,4711,4980,5442,4825,3586,2716,2335,1773,1300,07/16/2021
000520,20210717,P,542,414,359,331,437,772,1416,2261,3260,4124,4598,4457,4667,4687,4494,4107,4312,4345,3744,3054,2569,2609,1865,1190,07/17/2021
000520,20210717,S,907,482,337,343,458,998,1838,2902,3734,4452,4346,4812,4406,4542,4571,4390,4049,4031,3834,2994,2537,2104,1805,1280,07/17/2021
000520,20210718,P,807,528,395,291,286,582,932,1491,2386,3306,4211,4738,4696,4656,4641,4542,4394,4206,3729,3137,2504,1917,1191,763,07/18/2021
000520,20210718,S,846,534,343,308,408,707,1235,2039,2677,3535,3640,3893,4367,4237,4190,3744,3929,3693,3418,2958,2207,1708,1388,996,07/18/2021
000520,20210719,P,424,262,283,334,780,1630,3664,5117,4489,4098,4311,4479,4697,4720,5025,4915,4508,4358,3808,3039,2189,1634,1088,669,07/19/2021
000520,20210719,S,526,336,225,242,636,2200,3507,4923,4911,4554,4578,4582,4635,4494,4645,4964,5260,5094,3658,2818,2083,1626,1224,731,07/19/2021
