COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
100974,20220115,S,357,252,169,150,198,382,886,1222,1690,2335,3156,3466,3428,3390,3245,3355,3268,3222,2606,1988,1759,1729,1376,781,01/15/2022
100974,20220116,P,290,199,192,180,214,418,663,929,1379,2028,2935,3293,3582,3578,3609,3775,3428,2836,2294,1600,1296,1015,667,422,01/16/2022
100974,20220116,S,432,315,197,162,169,314,680,948,1627,2078,2981,3115,3345,3457,3175,2921,2890,2612,2280,1700,1431,1308,900,525,01/16/2022
100974,20220117,P,225,156,156,229,515,1134,1814,2524,2479,2717,3224,3589,3623,3782,3974,4059,4117,3837,2551,1757,1274,875,485,280,01/17/2022
100974,20220117,S,379,235,165,182,249,774,1669,2425,2650,3000,3381,3502,3511,3575,3621,3774,3976,3557,2592,1735,1323,1028,745,446,01/17/2022
100974,20220118,P,198,152,149,258,515,1290,2470,3650,3145,2860,2648,2919,3148,3000,3396,4033,4198,4140,2837,1780,1365,837,530,357,01/18/2022
100974,20220118,S,336,276,152,175,294,1025,2323,4083,3549,3249,2837,3037,2854,2923,3090,3777,3934,3718,2609,1692,1309,954,705,452,01/18/2022
100974,20220119,P,214,166,157,239,545,1197,2168,3319,3051,2540,2275,2643,2522,2667,2973,3478,3186,2753,1818,1075,863,590,369,217,01/19/2022
100974,20220119,S,274,199,181,177,257,879,2129,3600,3162,2736,2528,2492,2465,2344,2662,3018,3179,2380,1796,1030,864,580,516,353,01/19/2022
100974,20220120,P,161,135,170,228,471,1049,1876,2783,2935,2862,2780,2889,3117,3321,3556,4051,3826,3766,3423,1996,1482,1031,546,334,01/20/2022
100974,20220120,S,201,209,151,136,235,720,1851,3125,2924,3095,3164,2973,2912,2954,3311,3694,3862,3767,2783,1852,1350,1263,764,473,01/20/2022
100974,20220121,P,216,155,164,230,478,1087,2158,3182,3071,2696,2796,3256,3652,3410,3440,3848,4034,3262,2208,1312,1115,881,519,369,01/21/2022
100974,20220121,S,289,204,170,176,290,808,1963,3508,3145,3003,2972,3127,3345,3116,3186,3481,3155,2698,2439,1597,1225,946,884,618,01/21/2022
100974,20220122,P,242,188,164,183,307,545,810,1266,1801,2389,3070,3529,3562,3599,3749,3728,3481,3106,2427,1835,1478,1123,747,487,01/22/2022
100974,20220122,S,394,269,167,155,175,295,708,1213,1685,2345,2826,3347,3423,3466,3584,3215,3486,3066,2803,1893,1648,1623,1188,760,01/22/2022
100974,20220123,P,292,213,193,184,216,422,581,858,1400,2010,2907,3201,3652,3602,3401,3580,3739,2761,2406,1634,1353,873,521,329,01/23/2022
100974,20220123,S,507,283,197,186,163,289,762,1049,1638,2089,2860,3030,3347,3144,3109,2983,3071,2833,2154,1643,1476,1134,789,468,01/23/2022
100974,20220124,P,180,128,147,266,573,1280,2483,3696,3239,2697,2608,2774,3158,3102,3294,3907,4126,3910,2918,1682,1261,826,520,278,01/24/2022
100974,20220124,S,312,213,165,136,302,1022,2180,3887,3329,3063,2994,3061,2903,2937,3270,3913,4048,3840,2581,1665,1375,935,831,492,01/24/2022
100974,20220125,P,203,167,166,231,499,1104,1973,3155,2644,2064,2016,2001,2170,2121,2295,2945,3063,2982,1866,1384,1114,732,397,257,01/25/2022
100974,20220125,S,292,213,177,164,269,865,1880,3333,2716,2242,1966,2223,1995,2192,2321,2789,2754,2602,1678,1212,959,716,583,355,01/25/2022
100974,20220126,P,132,141,139,242,504,1119,2190,3436,3345,2664,2594,2975,3222,3233,3301,4161,4173,4250,3032,1886,1651,979,516,318,01/26/2022
100974,20220126,S,217,187,170,118,249,843,1986,3775,3339,3018,3117,3065,3074,2966,3176,3741,4273,3947,2576,1951,1347,1089,715,460,01/26/2022
100974,20220127,P,199,157,198,268,519,1107,2110,3419,3099,2463,2422,2428,2392,2290,2487,3174,3556,3342,2173,1442,1138,726,441,276,01/27/2022
100974,20220127,S,463,213,164,170,311,849,2138,3762,3346,2712,2493,2417,2364,2264,2534,3003,2801,2864,1818,1293,1052,900,604,346,01/27/2022
100974,20220128,P,183,152,153,262,468,1084,1940,3155,3079,2737,2707,3353,3678,3843,4029,4665,4629,4577,3531,2362,1709,1162,860,1069,01/28/2022
100974,20220128,S,596,251,201,163,253,761,1867,3443,3152,3047,3261,3339,3569,3605,3760,4296,4567,4537,3718,2640,1866,1491,1370,654,01/28/2022
100974,20220129,P,447,260,234,211,299,505,865,1561,2047,2893,3452,3938,4206,4280,4262,4478,4413,3700,2881,2102,1814,1266,861,549,01/29/2022
100974,20220129,S,429,341,237,151,217,459,959,1402,2330,3182,3676,4164,3943,3786,3612,3655,3724,3253,2686,2351,1795,1535,1254,749,01/29/2022
100974,20220130,P,304,235,146,198,236,410,630,1002,1414,2046,2903,3333,3766,3602,3444,3511,3655,3049,2293,1691,1351,952,540,300,01/30/2022
100974,20220130,S,497,297,248,186,166,326,732,944,1627,2179,2993,3128,3506,3164,2852,2831,2863,2661,2247,1809,1611,1204,839,490,01/30/2022
100974,20220131,P,218,162,153,270,522,1263,2457,3790,3386,2835,2855,3052,3251,3407,3504,4130,4000,4188,2979,1791,1452,921,503,315,01/31/2022
100974,20220131,S,315,217,157,140,307,1029,2242,4066,3616,3285,3330,3210,3250,3169,3339,3735,4308,3970,2728,1721,1352,987,764,427,01/31/2022
100974,20220201,P,189,158,131,257,542,1318,2450,3785,3413,2711,2820,3037,3304,3340,3528,4061,4217,3921,2019,999,746,407,272,177,02/01/2022
100974,20220201,S,286,208,150,174,321,990,2295,4104,3562,3190,3032,2919,3060,2932,3326,4004,3812,2620,1619,1260,657,691,378,303,02/01/2022
100974,20220202,P,109,105,106,155,228,400,591,777,698,819,751,857,1007,1006,1021,1222,1342,1156,816,540,488,363,261,143,02/02/2022
100974,20220202,S,201,168,109,94,118,282,555,835,898,820,860,824,786,1050,1074,1075,1096,1108,802,601,502,373,333,224,02/02/2022
100974,20220203,P,129,94,125,189,392,806,1378,1918,1951,1861,1973,2152,2366,2517,2720,3194,3300,3337,2365,1687,1269,930,486,320,02/03/2022
100974,20220203,S,282,157,121,107,196,551,1338,2191,2211,2242,2301,2395,2427,2511,2461,2917,3163,3031,2256,1642,1178,959,676,448,02/03/2022
100974,20220204,P,201,130,165,225,468,1066,2026,3105,3224,2847,2890,3282,3487,3555,3711,4268,4586,4440,3581,2189,1762,1232,896,522,02/04/2022
100974,20220204,S,283,210,171,179,253,796,1959,3371,3270,3064,3141,3205,3345,3522,3709,4084,4557,4293,3222,2359,2019,1459,1286,713,02/04/2022
100974,20220205,P,283,224,173,206,342,679,1063,1594,2149,2887,3455,3760,3871,4140,3882,4075,3920,3757,2751,2189,1679,1291,863,515,02/05/2022
100974,20220205,S,471,314,204,180,173,479,987,1360,2045,2713,3482,3907,3822,3911,3674,3710,3619,3332,2830,2158,2126,1533,1185,702,02/05/2022
100974,20220206,P,325,249,187,190,230,471,607,913,1322,2067,2953,3370,3760,3818,3885,3708,3849,3105,2292,1686,1305,914,505,301,02/06/2022
100974,20220206,S,428,288,179,156,152,269,623,1084,1593,1853,2773,2915,3361,3144,3059,3020,3156,3001,2349,1863,1502,1089,744,451,02/06/2022
100974,20220207,P,192,142,171,257,548,1294,2528,3691,3325,2741,2737,3037,3133,3143,3390,3995,4074,4106,2860,1712,1382,889,491,352,02/07/2022
100974,20220207,S,350,222,165,168,310,1051,2306,4104,3506,3007,2961,2969,3043,2979,3183,3837,3988,3892,2576,1626,1277,939,872,451,02/07/2022
100974,20220208,P,188,158,159,249,559,1296,2424,3931,3543,2631,2658,2847,3144,3194,3677,4225,4248,4355,3131,1897,1506,1001,537,334,02/08/2022
100974,20220208,S,274,199,162,153,269,980,2356,4284,3632,3325,3060,2932,2900,2935,3266,3747,4068,4072,2816,1833,1357,1027,840,443,02/08/2022
100974,20220209,P,192,184,157,231,545,1285,2503,3776,3456,2876,2844,2922,3249,3409,3210,4087,4511,4422,3171,1887,1599,1087,545,352,02/09/2022
100974,20220209,S,326,193,147,161,309,956,2426,4092,3706,3285,3120,3066,3046,3139,3259,3763,4163,4016,2757,1828,1432,1070,752,439,02/09/2022
100974,20220210,P,230,149,166,251,543,1265,2491,3754,3615,2941,2899,3081,3308,3351,3899,4377,4375,4569,3433,2137,1697,1131,587,364,02/10/2022
100974,20220210,S,373,323,185,177,304,947,2359,4057,3661,3374,3323,3307,3189,3265,3334,4149,4433,4358,3025,2007,1584,1208,867,675,02/10/2022
100974,20220211,P,249,185,194,284,540,1222,2332,3486,3425,3024,3147,3541,3747,4034,4238,4596,4396,3776,2455,1479,1226,852,583,319,02/11/2022
100974,20220211,S,370,261,193,188,287,880,2183,3708,3365,3259,3452,3420,3766,3663,3986,4218,4026,2945,1918,1765,1600,1262,906,488,02/11/2022
100974,20220212,P,247,183,163,165,290,458,682,1218,1700,2356,3113,3470,3804,3932,3916,4114,3891,3447,2849,2163,1638,1384,868,532,02/12/2022
100974,20220212,S,406,316,232,194,184,320,672,1158,1747,2453,2929,3481,3761,3629,3418,3630,3697,3418,2809,2438,1864,1598,1301,882,02/12/2022
100974,20220213,P,327,228,179,185,239,404,603,945,1494,2109,3043,3515,3858,3794,3733,3860,3134,2048,1666,1488,2024,1287,584,341,02/13/2022
100974,20220213,S,608,321,241,218,171,276,663,1043,1771,2186,2788,3048,3276,3193,3211,3316,2670,2192,1716,1563,2169,1768,970,487,02/13/2022
100974,20220214,P,205,194,175,280,560,1288,2520,3704,3368,2788,2830,3147,3442,3471,3530,4170,4407,4316,3097,1959,1431,952,538,319,02/14/2022
100974,20220214,S,306,234,156,145,302,995,2278,4136,3482,3388,3184,3270,3129,3180,3411,4063,4365,3910,2793,1810,1469,1146,902,504,02/14/2022
100974,20220215,P,215,176,169,264,598,1341,2700,3918,3498,2803,2854,3079,3289,3470,3713,4137,4622,4437,3306,2079,1636,1059,605,362,02/15/2022
100974,20220215,S,367,253,185,162,341,1004,2549,4421,3651,3378,3082,3158,3147,3043,3286,4090,4240,3919,2997,2189,1580,1145,853,642,02/15/2022
100974,20220216,P,223,169,181,264,572,1286,2527,3709,3423,2739,2703,2962,3258,3306,3441,3865,3941,3410,1937,1284,972,607,412,240,02/16/2022
100974,20220216,S,303,230,191,170,316,970,2386,3893,3609,3209,2945,2987,2965,3171,3132,4026,3627,2840,1631,1091,815,674,560,306,02/16/2022
100974,20220217,P,151,147,177,234,469,956,1691,3020,2950,2387,2399,2590,2885,3020,3235,3795,3370,4533,3120,2154,1698,1184,637,375,02/17/2022
100974,20220217,S,317,261,156,171,193,577,1561,2931,2787,2484,2718,2897,3045,2817,3140,3695,4109,3890,2863,1997,1540,1192,791,584,02/17/2022
100974,20220218,P,246,172,225,352,568,1291,2361,3428,3545,3304,3448,3856,4059,4009,4444,4616,5187,5016,3832,2475,1858,1342,982,571,02/18/2022
100974,20220218,S,411,248,228,180,324,917,2252,3666,3433,3511,3719,3781,3821,3962,4117,4740,4750,4611,3743,2649,2064,1842,1312,766,02/18/2022
100974,20220219,P,341,268,184,261,347,652,991,1777,2492,3167,3759,4170,4305,4380,4839,4953,4777,3972,3318,2612,1788,1339,900,561,02/19/2022
100974,20220219,S,532,363,271,186,230,452,1044,1855,2650,3351,4010,4389,4140,4130,4069,4273,4032,3521,3037,2374,2092,1800,1451,882,02/19/2022
100974,20220220,P,346,254,196,218,253,438,614,1038,1678,2356,3346,3842,3991,4069,4012,4176,3984,3532,2739,2061,1600,1146,687,453,02/20/2022
100974,20220220,S,604,381,264,223,206,345,625,1214,1965,2516,3337,3692,3888,3719,3607,3517,3604,3255,2653,2089,1836,1312,981,601,02/20/2022
100974,20220221,P,246,186,215,280,575,1215,2049,2822,3023,3059,3435,3801,3962,4214,4592,4638,4504,4022,2780,1757,1315,879,608,301,02/21/2022
100974,20220221,S,407,338,208,169,304,925,1911,2971,3179,3434,3821,3841,3941,3955,4132,4220,4244,3645,2705,1878,1389,1000,720,419,02/21/2022
100974,20220222,P,178,192,173,243,500,1040,1924,3130,2848,2354,2201,2512,2689,2776,2930,3290,3259,3346,2044,1252,965,612,371,219,02/22/2022
100974,20220222,S,314,352,207,156,268,858,1919,3624,3034,2573,2315,2484,2502,2498,2677,3120,2891,2618,1552,1225,986,843,608,382,02/22/2022
100974,20220223,P,172,134,189,227,429,897,1474,1924,2023,1865,1937,2080,2464,2444,2606,2929,3240,3258,2137,1449,1177,758,485,324,02/23/2022
100974,20220223,S,283,198,162,142,212,547,1433,2382,2497,2179,2201,2135,2234,2190,2318,2564,2996,2910,2000,1360,1009,861,607,405,02/23/2022
100974,20220224,P,182,162,183,242,485,1050,1862,2666,2828,2845,2804,2854,3119,3281,3441,4011,4225,4176,3102,2204,1616,1228,685,400,02/24/2022
100974,20220224,S,326,207,186,178,228,702,1637,2568,2978,3178,3110,3084,2995,3005,3361,3690,4103,3870,2911,2002,1573,1136,957,575,02/24/2022
100974,20220225,P,291,172,182,286,521,1143,2187,3397,3397,2947,3134,3580,3817,3557,4432,4867,5005,4855,3783,2572,1893,1373,969,638,02/25/2022
100974,20220225,S,389,258,214,196,289,816,1983,3631,3370,3235,3316,3534,3629,3785,3949,4333,4486,4683,3534,2514,2112,1844,1383,802,02/25/2022
100974,20220226,P,339,256,221,225,343,567,976,1606,2256,3057,3632,4119,4245,4229,4469,4488,4402,4076,3248,2339,1749,1540,1011,651,02/26/2022
100974,20220226,S,574,412,242,171,243,445,1014,1516,2354,3071,3539,3887,4029,3927,3713,3917,3992,3623,3029,2614,2131,1753,1492,908,02/26/2022
100974,20220227,P,381,280,226,204,249,471,641,1066,1580,2247,3287,3681,4061,4323,4081,4205,4246,3640,2873,2092,1510,1011,635,380,02/27/2022
100974,20220227,S,584,401,283,205,209,320,710,1039,1859,2470,3235,3564,3753,3624,3480,3423,3608,3229,2727,2142,1569,1243,932,617,02/27/2022
100974,20220228,P,270,153,172,296,584,1376,2577,3851,3374,2940,2711,3146,3355,3479,3531,4010,4480,4388,3075,1865,1538,1010,549,338,02/28/2022
100974,20220228,S,407,280,218,186,310,1084,2473,4006,3617,3290,3226,3183,3195,3204,3420,3967,4173,4043,2877,1885,1432,1073,823,590,02/28/2022
100974,20220301,P,212,149,175,263,596,1348,2631,3955,3655,2960,2865,3213,3436,3485,3798,4290,4523,4552,3220,2355,1707,1069,559,328,03/01/2022
100974,20220301,S,336,227,220,189,321,1014,2516,4329,3696,3344,3318,3040,3309,3074,3505,4042,4293,4168,2928,1982,1508,1304,922,611,03/01/2022
100974,20220302,P,222,179,170,243,594,1321,2592,3840,3585,2997,2956,3018,3352,3437,3789,4406,4468,4461,3511,2073,1710,1094,742,379,03/02/2022
100974,20220302,S,331,228,155,191,312,967,2595,4167,3690,3425,3314,3261,3216,3245,3500,3908,4316,4240,2899,2276,1813,1144,953,559,03/02/2022
100974,20220303,P,251,201,210,255,611,1381,2641,3932,3700,3093,3221,3321,3703,3617,4065,4439,4656,4773,3546,2184,1820,1193,795,403,03/03/2022
100974,20220303,S,347,270,174,164,374,1014,2508,4191,3706,3579,3527,3498,3342,3419,3684,4298,4556,4259,3362,2095,1727,1309,991,645,03/03/2022
100974,20220304,P,239,218,201,293,548,1316,2455,3604,3538,3169,3337,3634,4132,4091,4428,4872,5046,4952,4083,2668,1937,1545,1106,582,03/04/2022
100974,20220304,S,430,282,214,187,323,921,2393,3857,3407,3483,3621,3675,3763,3956,4185,4433,4846,4740,3750,2715,2178,1678,1477,995,03/04/2022
100974,20220305,P,365,309,240,197,357,589,1053,1696,2226,2942,3559,3861,4325,4333,4359,4397,4218,3819,3052,2267,1719,1319,892,681,03/05/2022
100974,20220305,S,601,303,389,181,248,491,962,1762,2515,3052,3706,3928,3956,4034,3732,3478,3492,3197,2700,2046,1765,1414,1415,831,03/05/2022
100974,20220306,P,355,278,234,221,266,483,680,801,1178,1646,2301,2507,2740,2823,2734,2730,2509,2021,1449,1222,970,727,411,285,03/06/2022
100974,20220306,S,735,439,264,181,163,263,518,788,1316,1460,1958,2117,2399,2320,2276,2220,1991,1728,1532,1414,1111,802,721,463,03/06/2022
100974,20220307,P,197,164,180,223,538,1114,2071,3347,2848,2354,2480,2747,2899,2992,3179,3883,3964,3654,2490,1566,1289,865,485,314,03/07/2022
100974,20220307,S,435,244,231,186,278,853,1927,3631,3082,2742,3013,2893,2836,2837,2997,3588,3814,3366,2389,1495,1230,948,902,506,03/07/2022
100974,20220308,P,199,180,145,252,561,1238,2538,3745,3658,2827,2867,3184,3384,3312,3626,4279,4355,4490,3218,1981,1655,1097,585,298,03/08/2022
100974,20220308,S,367,216,177,151,299,989,2451,4161,3593,3343,3231,3215,2805,2774,3674,4231,4242,4169,2896,2200,1580,1245,820,552,03/08/2022
100974,20220309,P,245,191,177,282,561,1241,2523,3761,3416,2843,2751,3067,3405,3287,3216,3859,3796,3377,2094,1339,1083,817,459,278,03/09/2022
100974,20220309,S,357,208,167,176,344,1002,2344,4214,3682,3246,3041,3091,3175,3065,2994,3373,3079,3049,1965,1461,1058,845,632,419,03/09/2022
100974,20220310,P,184,161,158,220,480,932,1628,2504,2408,2545,2362,2342,2706,2861,3126,3613,3773,3735,2560,1738,1408,974,559,343,03/10/2022
100974,20220310,S,324,217,168,148,226,583,1608,2462,2532,2836,2818,2656,2512,2676,2819,3431,3569,3364,2349,1629,1278,1028,770,590,03/10/2022
100974,20220311,P,212,187,166,232,525,1172,2211,3399,3288,3004,3193,3679,3864,4174,4611,4645,4645,4962,3992,2460,1843,1354,927,574,03/11/2022
100974,20220311,S,438,268,186,182,338,878,2233,3730,3485,3295,3527,3591,3756,3885,4027,4332,4386,4201,3428,2682,2049,1695,1518,901,03/11/2022
100974,20220312,P,429,283,210,231,322,604,1022,1744,2393,3234,3867,4303,4528,4640,4610,4857,4800,4349,3491,2606,2038,1530,1004,604,03/12/2022
100974,20220312,S,537,340,269,223,303,549,1109,1976,2805,3672,4154,4284,4086,3975,4039,3937,3936,3793,3215,2654,2149,1899,1622,1017,03/12/2022
100974,20220313,P,431,338,296,273,442,692,954,1518,2230,3194,3750,4318,4410,4579,4608,4475,4160,3226,2578,1806,1223,691,420,263,03/13/2022
100974,20220313,S,650,421,331,299,442,746,1161,1861,2435,3194,3863,4070,3980,3872,3665,3733,3599,3019,2205,1835,1521,1095,581,409,03/13/2022
100974,20220314,P,263,230,199,260,588,1338,2412,3831,3584,3035,2940,3307,3577,3348,3880,4257,4617,4652,3437,2277,1828,1124,736,366,03/14/2022
100974,20220314,S,409,300,224,202,352,1015,2247,4091,3554,3452,3603,3600,3524,3494,3777,4129,4397,2820,2994,2081,1632,1185,835,587,03/14/2022
100974,20220315,P,223,187,235,292,574,1313,2441,3835,3683,3155,2985,3404,3679,3744,4229,4679,4777,4948,4165,2562,1970,1345,787,438,03/15/2022
100974,20220315,S,433,239,176,157,329,1062,2503,4228,3908,3588,3551,4033,3649,3499,3667,4202,3764,4418,3208,2293,1716,1333,1001,624,03/15/2022
100974,20220316,P,231,202,213,321,606,1300,2531,3785,3674,3118,3108,3509,3816,3936,4319,4573,4865,4789,3729,2374,1852,1144,629,363,03/16/2022
100974,20220316,S,492,243,202,175,346,1000,2444,4177,3904,3652,3555,3662,3717,3537,3770,4285,4472,4179,3122,2165,1530,1161,788,508,03/16/2022
100974,20220317,P,243,212,199,263,503,919,1341,1951,1873,2010,1867,2029,2220,2438,2550,2954,3162,3015,2323,1803,1489,1068,663,437,03/17/2022
100974,20220317,S,556,286,178,163,240,613,1288,1882,1873,2049,1593,2665,2286,2442,2528,2872,3025,2772,2135,1635,1317,1040,801,563,03/17/2022
100974,20220318,P,309,210,232,301,544,1149,2119,3307,3572,3351,3550,3879,4027,4360,4571,4768,5179,4856,4245,2906,2269,1567,970,624,03/18/2022
100974,20220318,S,377,284,221,179,316,896,2165,3520,3437,3596,4033,4267,4122,4156,4710,4505,4887,4510,3818,2722,2233,1791,1352,833,03/18/2022
100974,20220319,P,460,320,291,325,356,634,1005,1690,2359,3036,3769,4138,4391,4588,4807,4678,4514,4246,3433,2585,2074,1637,1074,718,03/19/2022
100974,20220319,S,758,425,298,268,316,624,1223,1879,2807,3523,4475,4725,4381,4205,3880,3944,3763,3665,3003,2462,2093,1698,1426,1017,03/19/2022
100974,20220320,P,412,268,272,230,281,505,754,1012,1635,2331,3452,3856,4232,4373,4345,4480,4299,3732,2977,2217,1730,1132,745,453,03/20/2022
100974,20220320,S,819,379,337,216,250,425,919,1407,1972,2703,3449,3760,3990,3707,3448,3379,3354,3032,2697,2116,1750,1550,1045,663,03/20/2022
100974,20220321,P,344,260,219,307,615,1178,2145,2886,2632,2331,2427,2518,2685,2697,2696,3071,3428,3220,2119,1532,1189,744,482,304,03/21/2022
100974,20220321,S,435,313,194,178,337,932,1926,3033,2848,2406,2444,2587,2560,2558,2699,3085,3167,3172,2144,1453,1192,906,729,767,03/21/2022
100974,20220322,P,229,144,179,267,585,1226,2125,3076,3003,2674,2880,3059,3163,3302,3383,3598,3951,3789,2654,1776,1407,982,510,339,03/22/2022
100974,20220322,S,354,237,178,185,300,876,2084,3215,3161,2951,2993,2982,3040,2953,3214,3595,3784,3632,2610,1709,1319,1157,777,655,03/22/2022
100974,20220323,P,230,175,194,297,583,1257,2303,3210,3150,2968,3122,3301,3477,3401,3824,4059,4284,4087,2836,2106,1783,1065,614,417,03/23/2022
100974,20220323,S,378,246,168,184,290,866,2108,3366,3111,3184,3322,3387,3262,3240,3442,3850,4045,4094,2852,1947,1465,1311,917,823,03/23/2022
100974,20220324,P,242,248,200,259,582,1298,2379,3307,3317,3136,3387,3395,3765,3917,4038,4207,4649,4587,3148,2272,1689,1219,729,397,03/24/2022
100974,20220324,S,434,276,181,175,324,965,2244,3303,3322,3455,3711,3578,3502,3593,3711,4080,4356,4141,3124,2247,1748,1449,1210,694,03/24/2022
100974,20220325,P,277,196,209,268,550,1171,2073,3109,3274,3160,3493,3787,3968,4258,4408,4757,4828,4609,3501,2668,1979,1442,1061,574,03/25/2022
100974,20220325,S,450,306,221,212,343,862,1994,3128,3227,3392,3667,3807,3841,4023,4226,4134,4847,4386,3666,2664,2189,1738,1429,1013,03/25/2022
100974,20220326,P,374,245,206,251,304,532,939,1647,2380,3164,3755,4225,4252,4486,4576,4615,4567,4339,3340,2658,2069,1557,1019,662,03/26/2022
100974,20220326,S,650,420,314,233,284,497,993,1755,2647,3439,4156,4433,4223,4188,4095,3995,3774,3700,3086,2618,2116,1928,1566,895,03/26/2022
100974,20220327,P,366,279,246,224,270,433,710,1023,1683,2371,3414,3867,4185,4395,4616,4002,4394,3972,3240,2372,1813,1093,718,415,03/27/2022
