COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000520,20220327,P,593,462,389,276,328,473,795,1145,1901,2776,3778,4180,4457,4796,4748,4725,4626,4486,3559,2723,2003,1380,868,587,03/27/2022
000520,20220327,S,670,396,311,241,287,453,816,1410,2235,2978,3757,4039,4240,4255,4125,3849,3536,3231,2826,2343,1904,1395,931,648,03/27/2022
000520,20220328,P,406,284,261,347,674,1639,3719,5097,4531,3893,3985,3970,4312,4433,4845,4573,4680,4476,3583,2418,1864,1312,764,543,03/28/2022
000520,20220328,S,498,311,225,230,554,1946,3300,5037,4886,4161,3864,4020,4138,4088,4308,4968,5330,5150,3459,2551,1912,1440,950,635,03/28/2022
000520,20220329,P,344,244,250,347,656,1558,3766,5417,4761,3783,3922,4078,4221,4237,4800,4642,4232,3956,3223,2190,1615,1175,1014,465,03/29/2022
000520,20220329,S,390,285,233,282,508,1825,3352,5449,4883,3863,3564,3615,3932,3848,4158,4965,5086,5041,3198,2418,1692,1268,894,549,03/29/2022
000520,20220330,P,310,284,225,321,647,1551,3709,5476,4601,3871,3761,4000,4439,4227,4430,4682,4405,4514,3698,2469,1964,1470,1132,548,03/30/2022
000520,20220330,S,423,378,208,242,486,1693,3300,5240,5163,3887,3585,3770,3940,3861,4355,5025,5415,5184,3544,2558,2112,1461,1014,679,03/30/2022
000520,20220331,P,334,269,265,345,636,1586,3701,5457,4744,3968,4039,4349,4454,4526,5036,5024,4145,3972,2905,2532,2139,1488,955,599,03/31/2022
000520,20220331,S,462,276,235,247,550,1762,3402,5322,5083,4195,4051,3988,4153,4229,4707,5470,5654,5400,3822,2890,2139,1646,1143,811,03/31/2022
000520,20220401,P,378,308,256,376,613,1521,3507,5384,4598,4158,4270,4559,4773,5061,4770,4758,4127,3681,3946,3054,2430,1962,1461,941,04/01/2022
000520,20220401,S,435,269,242,269,485,1681,3297,5118,5023,3964,4156,4351,4602,4652,5023,5455,5443,5377,4021,3145,2794,2176,1695,1075,04/01/2022
000520,20220405,P,325,256,252,347,651,1620,3908,5548,4094,3858,3941,4134,4250,4241,4731,5060,4585,4062,3213,2910,2158,1655,1318,631,04/05/2022
000520,20220405,S,400,242,231,248,525,1816,3594,5746,5456,4168,3924,3998,4056,3928,4232,5161,5607,5193,3776,2621,2039,1538,1122,672,04/05/2022
000520,20220406,P,394,290,237,357,666,1606,3867,5391,4888,4014,3905,4089,4298,4393,4708,5005,4401,4235,4028,2900,2275,1841,1205,710,04/06/2022
000520,20220406,S,396,243,242,266,538,1865,3657,5605,5600,4166,3885,3942,4103,4163,4488,5289,5722,5349,3753,2715,2170,1599,1042,632,04/06/2022
000520,20220407,P,347,314,274,357,683,1631,3849,5482,3902,4384,4090,4345,4658,4707,4976,4809,4147,3821,3799,2817,2319,1696,1128,634,04/07/2022
000520,20220407,S,385,245,230,261,556,1831,3628,5590,5473,4298,4086,4044,4160,4316,4629,5333,5608,5370,3941,2956,2285,1759,1228,795,04/07/2022
000520,20220408,P,448,295,278,360,620,1530,3690,5291,4660,4353,4512,4811,5040,5066,4550,4419,3791,3680,3984,3109,2437,1921,1381,933,04/08/2022
000520,20220408,S,459,309,246,273,539,1674,3472,5376,5217,4277,4238,4620,4673,4665,5053,5146,5470,5386,4304,3608,2719,2174,1562,956,04/08/2022
000520,20220409,P,592,462,352,306,356,696,1326,2284,3010,3797,4270,4723,5080,4934,4931,4796,4797,4678,4595,3064,2438,1955,1401,976,04/09/2022
000520,20220409,S,579,414,310,291,399,763,1655,2887,3834,4095,4554,4602,4726,4358,4425,4297,4096,3780,3368,2883,2389,2043,1632,1209,04/09/2022
000520,20220410,P,633,521,354,258,298,512,754,1204,2090,2779,3943,4177,4281,4365,4178,4339,4130,3809,3024,2433,1913,1300,816,531,04/10/2022
000520,20220410,S,728,445,309,216,290,474,877,1438,2213,2776,3245,3653,3955,4087,3895,3725,3500,3485,3120,2499,1867,1346,983,668,04/10/2022
000520,20220411,P,356,239,231,346,663,1703,3818,5463,4535,4031,3928,4069,4269,4266,4800,5067,4597,4623,3645,2483,1813,1226,777,456,04/11/2022
000520,20220411,S,423,250,211,261,563,1876,3453,5321,4881,4027,3935,3854,4153,3981,4334,5033,5458,5140,3322,2455,1929,1394,957,662,04/11/2022
000520,20220412,P,325,244,261,326,676,1656,3881,5610,4662,3972,3941,4149,4323,4256,4576,5294,4766,3816,3446,2537,1878,1329,1002,1010,04/12/2022
000520,20220412,S,526,258,238,240,502,1802,3452,5571,5158,3928,3785,3830,3806,3871,4112,5223,5453,5013,3823,2631,1885,1407,998,644,04/12/2022
000520,20220413,P,384,289,235,335,670,1605,3881,5370,4792,4001,4019,4095,4347,4367,4683,5274,4794,4182,3837,2402,1967,1431,905,514,04/13/2022
000520,20220413,S,419,272,212,244,520,1807,3430,5430,4905,3959,3700,3838,4038,4017,4470,5222,5476,5218,3593,2584,2038,1569,1076,717,04/13/2022
000520,20220414,P,341,268,254,367,691,1580,3764,5424,4749,3919,4148,4383,4646,4581,5114,4879,4239,4115,4105,2900,2202,1709,1070,622,04/14/2022
000520,20220414,S,461,258,273,271,569,1711,3439,5348,5046,4093,3854,4041,4190,4381,4593,5224,5541,5379,4006,3001,2226,1767,1361,860,04/14/2022
000520,20220415,P,408,332,311,352,602,1426,3580,5167,4485,4409,4662,4940,4883,4876,4724,4257,3963,3916,4128,3076,2579,2005,1681,885,04/15/2022
000520,20220415,S,458,315,250,248,462,1188,2894,4948,4669,4336,4391,4622,4862,4961,5397,5573,5647,5317,4452,3516,2949,2205,1680,1134,04/15/2022
000520,20220416,P,556,482,329,286,360,622,1215,1960,2884,3709,4399,4813,5111,4964,4732,4928,4604,4274,3363,2733,2643,1863,1582,887,04/16/2022
000520,20220416,S,702,393,315,266,370,596,1149,2245,3195,3926,4338,4531,4595,4582,4411,4141,4310,4119,3406,2909,2332,1911,1650,1156,04/16/2022
000520,20220417,P,584,466,353,227,261,471,656,1186,1764,2812,3441,3584,4158,3821,3705,3895,3769,3919,3387,2818,2296,1660,914,522,04/17/2022
000520,20220417,S,715,474,328,223,338,474,842,1298,1884,2720,3608,3793,4138,3773,3326,3278,3165,3175,3029,2476,1986,1636,944,621,04/17/2022
000520,20220418,P,692,271,222,346,656,1721,3761,5335,4504,4161,4082,4282,4437,4613,4888,4919,4599,4501,3146,2760,1862,1291,778,489,04/18/2022
000520,20220418,S,440,245,169,263,480,1340,3238,5055,4561,4134,4068,4202,4279,4315,4566,5187,5389,5159,3489,2698,1948,1411,1125,787,04/18/2022
000520,20220419,P,347,248,221,327,684,1681,3878,5572,4781,3957,3821,4115,4269,4571,4851,5012,4863,4188,3814,2769,2054,1490,927,539,04/19/2022
000520,20220419,S,497,367,202,280,499,1928,3435,5511,5180,4149,3911,3973,4012,3948,4383,5251,5409,5336,3619,2823,2028,1466,1102,689,04/19/2022
000520,20220420,P,358,287,224,315,644,1618,4134,5466,4852,4086,4153,4418,4452,4637,4843,4488,4556,4234,3933,2681,2195,1687,957,607,04/20/2022
000520,20220420,S,479,344,192,252,537,1922,3468,5407,5061,4126,4000,4005,4122,4200,4461,5017,5404,5443,3943,2663,2141,1663,1203,782,04/20/2022
000520,20220421,P,378,298,243,368,695,1671,3912,3538,3284,3596,3925,4159,4395,4592,4827,3857,3712,3805,3891,2908,2219,1606,950,640,04/21/2022
000520,20220421,S,486,304,268,280,566,1784,3531,5273,4201,3455,3252,4270,4175,4161,4597,5161,5578,5355,3846,2763,2299,1643,1242,805,04/21/2022
000520,20220422,P,406,291,289,355,623,1563,3785,5167,4446,4146,4394,4653,4803,4112,4214,4284,4287,3987,3789,2701,2124,1729,1274,885,04/22/2022
000520,20220422,S,628,304,253,303,518,1696,3191,4863,4806,4194,4362,4518,4617,4313,4947,5280,5468,5097,3970,3111,2501,1960,1504,941,04/22/2022
000520,20220423,P,567,455,344,274,354,685,1319,2129,3010,3818,4255,4668,4921,4756,4587,4596,4607,4350,3445,2701,2443,2062,1521,1193,04/23/2022
000520,20220423,S,547,392,284,263,367,657,1249,2279,3248,3848,4150,4374,4368,4495,4241,4327,4197,3991,3473,2922,2375,1953,1520,1091,04/23/2022
000520,20220424,P,668,539,419,292,277,481,808,1217,2061,2804,3900,4259,4305,4272,4190,4108,4210,3559,2872,2260,1812,1340,841,548,04/24/2022
000520,20220424,S,610,399,300,258,325,492,908,1470,2083,2800,3115,3431,3714,3823,3745,3488,3393,3087,2935,2207,1781,1252,872,601,04/24/2022
000520,20220425,P,368,278,240,324,653,1700,3848,5434,4408,3942,4008,3891,4347,4409,4635,5144,4890,4464,3566,2494,1817,1283,783,500,04/25/2022
000520,20220425,S,411,263,176,228,551,1882,3382,5212,4743,4057,3795,3844,3998,3954,4371,5010,5391,5125,3340,2508,1925,1384,969,646,04/25/2022
000520,20220426,P,307,255,254,336,653,1668,4026,5620,4706,3968,3956,4071,4505,4455,4744,5049,3966,4199,3793,2599,2019,1467,872,570,04/26/2022
000520,20220426,S,485,276,216,241,542,1768,3534,5432,5025,4023,3853,3918,4142,3950,4538,5248,5387,5331,3583,2654,2042,1526,1039,715,04/26/2022
000520,20220427,P,334,239,260,334,681,1660,4129,5523,4795,4099,4255,4296,4368,4461,4758,4908,4306,4169,3589,2582,2244,1528,910,561,04/27/2022
000520,20220427,S,426,278,210,226,520,1837,3484,5632,5102,4122,3928,3965,3479,3789,4453,5050,4302,5137,3516,2693,2148,1544,1040,651,04/27/2022
000520,20220428,P,364,258,222,373,688,1658,3939,5122,4797,4017,4156,4044,4324,4647,5050,4673,4161,3961,3922,2859,2337,1657,1045,650,04/28/2022
000520,20220428,S,504,319,213,266,546,1885,3042,4839,5105,4360,4060,3981,4047,4254,4676,5391,5731,5325,3857,2636,2455,1734,1186,827,04/28/2022
000520,20220429,P,424,311,258,367,661,1509,3714,5405,4669,4216,4448,4810,4899,4713,4368,4032,3698,3755,3692,3007,2460,2406,1397,946,04/29/2022
000520,20220429,S,464,348,252,298,556,1612,3253,5200,5078,4377,4199,4516,4618,4738,5178,5302,5227,5401,4517,3359,2701,2076,1526,1071,04/29/2022
000520,20220430,P,667,451,346,319,384,719,1355,2327,3124,3811,4526,4829,4925,4912,4898,4905,4665,4303,3594,3104,2476,2297,1487,978,04/30/2022
000520,20220430,S,627,466,316,284,409,731,1458,2602,3547,4130,4411,4554,4868,4628,4310,4388,4230,3950,3823,2925,2427,2033,1648,1159,04/30/2022
000520,20220501,P,655,481,357,244,335,497,765,1298,2128,2895,3804,4186,4517,4246,4439,4969,4446,4011,3170,2464,1882,1298,800,493,05/01/2022
000520,20220501,S,746,508,324,270,330,484,964,1484,2216,3058,3433,3957,4355,3836,3564,3858,3555,3386,2919,2314,1806,1335,891,613,05/01/2022
000520,20220502,P,384,225,232,309,685,1689,3955,5427,4553,3894,4065,3997,4112,4105,4653,4814,4517,4585,3454,2347,1778,1230,737,504,05/02/2022
000520,20220502,S,384,234,187,241,591,1892,3357,5213,4819,4007,3795,3999,4018,3994,4296,4936,5235,4968,3268,2386,1810,1411,906,603,05/02/2022
000520,20220503,P,325,255,256,338,663,1713,4041,5627,4774,3902,3968,4120,4319,4350,4891,5070,4614,4391,3734,2488,2042,1334,826,538,05/03/2022
000520,20220503,S,409,293,210,229,557,1870,3505,5517,5103,4032,3761,3849,4004,3880,4362,5273,5162,4518,3565,2604,2052,1424,1098,696,05/03/2022
000520,20220504,P,320,245,248,317,652,1659,3997,5064,4688,3933,4164,4054,4375,4302,4782,4072,3818,3503,3482,2389,1858,1346,869,582,05/04/2022
000520,20220504,S,461,270,193,264,600,1851,3424,5177,5051,4041,3709,3905,4105,4170,4485,5030,4308,4520,3154,2371,1922,1467,968,616,05/04/2022
000520,20220505,P,321,267,256,370,651,1688,3943,5418,4763,4165,4187,4392,4559,4779,4938,4848,4088,4106,3892,2969,2465,1952,1109,817,05/05/2022
000520,20220505,S,414,301,219,266,552,1880,3574,5341,4991,4268,3830,4210,4207,4329,4612,5269,3905,5563,4280,3067,2409,1721,1370,801,05/05/2022
000520,20220506,P,573,377,326,358,653,1632,3737,5067,4511,4107,4550,4753,4921,4947,4861,4307,3954,4112,4062,3220,2563,2186,1554,988,05/06/2022
000520,20220506,S,717,406,293,302,543,1675,3206,5105,4850,4323,4542,4714,4750,4646,5011,5427,5392,5262,4323,3391,2610,1772,1454,1141,05/06/2022
000520,20220507,P,661,489,356,316,399,751,1451,2199,3158,3808,4405,4845,4999,4413,4617,4432,4279,4249,3627,2937,2586,2157,1568,1145,05/07/2022
000520,20220507,S,619,442,323,314,438,734,1403,2633,3327,4257,4654,4631,4480,4375,4231,4553,4283,3813,3585,3037,2506,2054,1564,1101,05/07/2022
000520,20220508,P,653,455,374,258,306,473,837,1266,2104,2891,3961,4282,4527,4724,4463,4626,4436,4031,3425,2939,2179,1554,961,643,05/08/2022
000520,20220508,S,697,434,288,268,285,463,867,1451,2155,3003,3774,3972,4358,4034,3908,3932,3808,3416,3130,2457,2068,1549,1008,626,05/08/2022
000520,20220509,P,354,255,225,332,686,1736,3897,5390,4568,3911,3961,4178,4346,4265,4728,5026,4695,4752,3484,2468,1946,1331,887,527,05/09/2022
000520,20220509,S,433,247,210,217,554,1887,3468,5053,4845,4081,3868,3987,4004,3998,4422,5050,5229,5147,3303,2449,1966,1413,1018,660,05/09/2022
000520,20220510,P,344,227,231,385,688,1732,4046,5102,4566,3974,4136,4241,4398,4525,4985,4824,4417,4199,3819,2722,2095,1501,953,607,05/10/2022
000520,20220510,S,561,318,241,295,521,1843,3695,5367,5165,4174,4055,4034,4093,4130,4445,5063,5415,5243,3551,2691,2198,1567,1220,653,05/10/2022
000520,20220511,P,366,277,246,359,683,1725,4113,5422,4748,4068,4018,4141,4426,4617,5079,4663,4127,4094,3778,2681,2254,1553,1046,619,05/11/2022
000520,20220511,S,464,279,198,279,505,1991,3590,5396,5138,4123,3921,4070,4155,4051,4614,5095,5464,5257,3705,2824,2173,1591,1193,764,05/11/2022
000520,20220512,P,379,288,251,357,723,1714,3940,5411,4758,4024,4102,4355,2644,4267,5032,4880,4212,3999,3811,2981,2330,1730,1141,728,05/12/2022
000520,20220512,S,566,351,257,306,566,1927,3579,5267,5230,4228,4137,4078,4199,4179,4585,5245,5391,5230,3563,2821,2379,1748,1261,872,05/12/2022
000520,20220513,P,418,320,303,380,659,1652,3306,5319,4699,4174,4442,4806,5105,4469,4357,3896,3945,4045,4102,3338,2572,2327,1496,1106,05/13/2022
000520,20220513,S,603,340,282,328,487,1691,3371,5104,5301,4797,4468,4610,5056,5107,5085,5197,5362,5398,4754,3528,3033,2381,1741,1153,05/13/2022
000520,20220514,P,701,480,406,343,439,783,1475,2348,3008,3662,4432,4888,4786,4955,4287,4905,4729,4276,3686,3196,2735,2291,1554,1015,05/14/2022
000520,20220514,S,769,452,356,297,402,795,1675,2786,3462,4236,4508,4381,4614,4382,4335,4377,4337,4155,3315,3041,2387,2079,1659,1010,05/14/2022
000520,20220515,P,613,507,366,328,315,552,937,1392,2106,2949,4020,4317,4646,4675,4766,4850,4747,4114,3273,2744,2154,1610,979,695,05/15/2022
000520,20220515,S,689,443,324,304,328,552,1076,1712,2526,3247,3728,4113,4213,4326,3978,3685,3798,3516,3100,1964,1659,1324,1043,830,05/15/2022
000520,20220516,P,387,289,259,350,694,1799,3954,5450,4550,4014,3919,4073,4337,4219,4945,5056,4685,4207,3500,2431,1943,1479,790,549,05/16/2022
000520,20220516,S,500,308,266,292,564,1897,3468,5275,4903,4273,3965,4090,4210,4111,4310,4994,5309,5068,3368,2478,1854,1410,1027,731,05/16/2022
000520,20220517,P,375,296,267,370,758,1725,3663,3108,2234,3101,3646,3928,4438,4649,5042,4780,4130,3831,3761,2779,2022,1516,962,619,05/17/2022
000520,20220517,S,474,302,276,273,519,1922,3584,5178,5186,4033,4051,4101,4147,4121,4631,5314,5346,5140,3753,2714,2229,1546,1123,841,05/17/2022
000520,20220518,P,362,280,271,341,722,1819,4102,5450,4826,4158,4203,4564,4661,4595,3947,4216,4115,3425,3558,2676,2079,1656,1029,625,05/18/2022
000520,20220518,S,535,343,231,277,581,1881,3715,5428,5259,4323,4047,4125,4378,4269,4641,5163,5285,4401,3524,2812,2186,1733,1162,761,05/18/2022
000520,20220519,P,437,346,293,393,747,1767,3960,5548,4690,4222,4075,4427,4491,4912,5039,4497,4097,3834,3781,3004,2525,1786,1166,723,05/19/2022
000520,20220519,S,464,337,282,289,576,1839,3588,5219,5020,4263,4281,4325,4546,4100,4628,5330,5557,5348,3936,2973,2399,1902,1319,917,05/19/2022
000520,20220520,P,458,328,312,406,662,1591,3478,4989,4521,4048,4364,4440,4016,4179,4046,3493,3055,3062,2707,2040,1535,1146,895,580,05/20/2022
000520,20220520,S,568,352,267,338,571,1711,3298,4892,4943,4312,4227,4563,4620,4456,4432,4671,4412,4084,2978,2042,1732,1307,926,672,05/20/2022
000520,20220521,P,382,293,219,236,260,477,764,1180,1543,1807,2348,2912,3111,3363,3410,3278,3133,2893,2435,1948,1623,1694,1121,783,05/21/2022
000520,20220521,S,388,283,193,183,247,383,714,1082,1758,1556,1779,2697,2745,2777,2781,2971,2913,2915,2483,2166,1885,1567,1241,941,05/21/2022
000520,20220522,P,624,438,310,233,308,479,768,1118,1751,2362,3414,3604,3889,3962,3825,3622,3577,3207,2651,2149,1717,1306,902,594,05/22/2022
000520,20220522,S,719,423,292,251,290,424,770,1165,1750,2338,2809,3331,3492,3623,3521,3410,3300,3133,2843,2219,1764,1372,918,582,05/22/2022
000520,20220523,P,393,248,258,379,689,1749,3716,5246,4206,3747,3977,4228,4472,4482,4940,5267,4390,3460,3309,2129,1725,1259,843,508,05/23/2022
000520,20220523,S,399,260,281,505,691,1580,3292,5251,3559,3113,4172,3921,4245,3975,4487,5011,5304,4815,3260,2276,2031,1486,1025,686,05/23/2022
000520,20220524,P,339,254,241,373,685,1702,3865,5531,4513,3971,4052,4280,4527,4561,4800,5061,4593,4491,3564,2512,1901,1416,1024,565,05/24/2022
000520,20220524,S,416,273,205,261,491,1746,3304,5389,4745,3738,3894,3925,4199,4147,4464,4250,4560,5423,3543,2688,2070,1667,1155,754,05/24/2022
000520,20220525,P,402,224,243,366,730,1820,4198,5575,4827,4099,4278,4555,4344,4425,4575,4769,4148,3555,3585,2828,2345,1849,1137,694,05/25/2022
000520,20220525,S,387,295,231,293,574,1772,3503,5365,4689,4109,3998,4142,4321,4765,4887,5274,5667,5504,3870,2899,2333,1792,1365,817,05/25/2022
000520,20220526,P,438,320,307,392,745,1787,3898,5259,4560,4127,4034,4383,4789,4825,4806,4651,4167,3964,3946,3142,2563,2032,1336,754,05/26/2022
000520,20220526,S,560,330,276,328,580,1882,3564,5275,4922,4529,4627,4129,4758,4598,4891,5462,5562,5359,4370,3179,2614,2050,1431,858,05/26/2022
000520,20220527,P,464,355,354,420,670,1651,3490,4727,4461,4344,4610,4970,5135,4624,4487,4484,3979,4306,3891,2935,2440,2061,1527,1034,05/27/2022
000520,20220527,S,558,426,292,353,523,1417,2993,4461,4664,4848,4780,4893,4997,5053,4662,4543,5467,5370,4526,3527,2865,2228,1698,1095,05/27/2022
000520,20220528,P,697,517,448,381,394,663,1307,2071,2878,3459,4196,4455,4636,4837,4805,4734,4552,4358,3851,3376,2743,2496,2318,1120,05/28/2022
000520,20220528,S,719,488,366,313,483,893,1779,2787,3681,4455,4735,4712,5005,4780,4544,4331,4307,3973,3421,2877,2281,1946,1552,1052,05/28/2022
000520,20220529,P,734,558,366,287,308,496,883,1270,2052,2830,3963,3868,3974,4223,4373,4573,4476,3970,3760,3177,2486,1904,1298,786,05/29/2022
000520,20220529,S,646,446,288,282,337,547,1058,1618,2430,3352,4022,4007,4175,4236,3956,3803,3572,3356,2959,2426,1973,1534,1158,807,05/29/2022
000520,20220530,P,491,331,272,302,351,649,1077,1582,2202,2924,3880,4426,4562,4520,4806,4579,4272,3960,3509,2734,2189,1617,999,657,05/30/2022
000520,20220530,S,563,340,223,275,352,621,1130,1817,2535,3326,3714,3951,4095,3999,3777,3778,3377,3017,2754,2265,1829,1522,1077,699,05/30/2022
000520,20220531,P,439,270,256,360,746,1844,4107,5242,4606,4189,4383,4562,4715,4901,5156,4696,4478,4380,3933,2737,2047,1353,806,522,05/31/2022
000520,20220531,S,441,301,212,252,563,2110,3474,4988,4876,4379,4538,4448,4498,4508,4557,5195,5533,5316,3547,2623,1877,1491,1096,648,05/31/2022
000520,20220601,P,369,243,226,361,663,1597,3526,4748,4720,4032,4152,4173,4600,4658,4709,5310,5065,4693,3731,2556,2106,1524,903,586,06/01/2022
000520,20220601,S,446,294,213,277,530,1922,3250,4913,4671,4081,4064,3967,4103,4065,4494,4868,5592,5152,3642,2708,2157,1552,1108,700,06/01/2022
000520,20220602,P,425,358,290,371,688,1745,3769,5293,4398,4054,4255,4487,4678,4951,5054,5068,4520,4368,4035,2762,2433,1729,1121,677,06/02/2022
000520,20220602,S,484,356,202,284,559,1897,3337,4914,4778,4374,4412,4165,4430,4335,4504,5086,5649,5555,3883,2836,2334,1784,1311,980,06/02/2022
000520,20220603,P,435,306,278,370,634,1619,3505,4344,4707,4093,4314,4731,5157,4682,4070,4438,3796,4056,3734,3046,2541,2559,1498,1033,06/03/2022
000520,20220603,S,509,336,249,286,520,1765,3185,4763,4656,4408,4398,4744,4774,4649,5072,5402,5469,5428,4341,3202,2580,2032,1606,1174,06/03/2022
000520,20220604,P,619,573,362,314,415,840,1564,2300,3050,3643,4239,4698,4625,4847,4779,4893,4634,4377,3557,3036,2478,1966,1704,1085,06/04/2022
000520,20220604,S,798,502,351,303,408,828,1572,2500,3491,4014,4504,4409,4587,4557,4560,4317,4063,3718,3334,2891,2430,2057,1561,1106,06/04/2022
000520,20220605,P,693,560,400,302,318,598,920,1332,2069,2838,4000,4224,4499,4610,4574,4521,4387,4102,3431,2631,2047,1596,1034,568,06/05/2022
000520,20220605,S,862,489,346,304,348,557,1041,1674,2365,3079,3563,3985,4119,4066,3837,3856,3605,3202,3119,2439,1864,1607,1038,705,06/05/2022
000520,20220606,P,423,281,281,345,717,1845,3887,5243,4346,3897,4102,4251,4392,4501,4734,4660,4029,4469,3577,2630,1767,1456,1091,575,06/06/2022
000520,20220606,S,504,315,230,262,583,2031,3347,4404,4491,4386,4255,4252,4342,4232,4431,4820,5141,4932,3331,2413,1886,1527,1031,712,06/06/2022
000520,20220607,P,348,287,234,356,660,1788,4025,5376,4597,4119,4086,4273,4594,4633,4991,4741,4518,4405,3709,2892,2151,1596,977,633,06/07/2022
000520,20220607,S,500,283,237,277,546,1929,3379,5166,4878,4381,4163,4122,4376,4393,4301,5158,5353,5183,3658,2697,1727,1255,691,416,06/07/2022
000520,20220608,P,371,280,279,336,669,1761,3937,5443,4308,4120,4173,4406,4546,4815,4940,4770,4290,4334,3905,2848,2364,1722,1101,679,06/08/2022
000520,20220608,S,380,306,213,251,586,1889,3345,5015,4784,4374,4183,4097,4483,4326,4637,5242,5389,5447,3843,2807,2175,1404,1134,713,06/08/2022
000520,20220609,P,423,286,302,363,658,1669,3914,5268,4738,4098,4085,4378,4620,3963,3494,4161,3955,3195,3696,2776,2354,1810,1458,1535,06/09/2022
000520,20220609,S,457,331,243,287,572,1835,3320,5104,5040,4574,4311,4224,4465,4386,4727,5223,5427,5188,4415,2943,2500,1897,1306,891,06/09/2022
000520,20220610,P,509,379,312,377,663,1632,3618,5003,4454,4437,4599,5098,4945,4498,4307,4136,3864,4014,3884,3216,2524,2209,1833,1200,06/10/2022
000520,20220610,S,550,360,294,342,573,1773,3332,4674,5057,4626,4635,4654,4800,5009,4668,4611,4859,5383,4479,3484,2575,2012,1659,1212,06/10/2022
000520,20220611,P,687,525,431,296,415,795,1510,2358,3123,3843,4430,4667,4898,4897,5043,4819,4721,4363,3583,2976,2524,2238,1780,1147,06/11/2022
000520,20220611,S,843,671,406,312,440,841,1840,2953,3826,4229,4291,4804,4626,4797,4252,4319,4044,3635,3475,2971,2406,2021,1482,1115,06/11/2022
000520,20220612,P,774,563,417,312,332,562,961,1393,2170,2992,4116,4555,4918,4543,4644,4306,4241,3998,3436,2823,2320,1933,1145,703,06/12/2022
000520,20220612,S,685,468,331,333,371,592,1284,1945,2827,3392,3744,4089,4042,4011,3943,3709,3448,3294,3031,2431,1997,1594,1150,856,06/12/2022
000520,20220613,P,415,303,258,353,698,1799,3972,5374,4454,4003,4209,4246,4533,4620,4894,4662,4076,4216,3669,2671,1978,1566,953,593,06/13/2022
000520,20220613,S,533,351,244,261,584,2059,3420,4950,4759,4271,4260,4290,4466,4256,4411,4877,5208,5150,3499,2594,2206,1669,1089,697,06/13/2022
000520,20220614,P,334,241,278,336,690,1851,3992,5425,4709,4221,4209,4352,4767,4680,5027,4835,4258,4141,3792,2767,2334,1604,1029,673,06/14/2022
000520,20220614,S,429,317,252,271,523,1971,3458,5025,5124,4334,4267,4237,4357,4285,4571,5132,5493,5341,3695,2849,2213,1757,1260,799,06/14/2022
000520,20220615,P,393,316,284,352,731,1775,4046,5415,4819,4254,4210,4375,4800,4573,4712,4442,4122,4166,3893,2807,2382,1854,1196,677,06/15/2022
000520,20220615,S,635,337,255,278,598,2007,3553,5036,4899,4411,4307,4337,4417,4354,4595,5132,5552,5431,3756,3029,2381,1783,1309,963,06/15/2022
000520,20220616,P,436,322,258,366,690,1765,3912,5331,4631,4340,4381,4635,4763,4974,4465,4353,4023,4312,3973,2913,2432,2114,1314,777,06/16/2022
000520,20220616,S,648,312,264,303,593,1917,3484,5081,4975,4729,4590,4618,4733,4155,4643,5251,5543,5469,4242,3183,2637,2075,1468,886,06/16/2022
000520,20220617,P,453,328,321,368,699,1684,3686,5039,4503,4503,4466,4770,4942,4106,3994,4093,3395,4065,3922,3205,2479,2190,1607,1000,06/17/2022
000520,20220617,S,588,361,302,306,520,1331,3023,4493,4736,4518,4574,4713,4848,5113,5149,5278,5333,5192,4368,3497,2634,2489,1736,1150,06/17/2022
000520,20220618,P,721,592,383,349,392,825,1538,2333,3108,3894,4469,4823,5020,4583,4510,4724,4791,4499,3474,2876,2349,2969,1796,1139,06/18/2022
000520,20220618,S,776,466,378,310,464,794,1503,2726,3679,4134,4508,4676,4536,4485,4729,4358,4289,4127,3739,2903,2474,2086,1687,1313,06/18/2022
000520,20220619,P,773,539,420,335,288,524,953,1444,2320,3144,4253,4543,4681,4622,4722,4655,4543,4229,3581,3058,2622,2208,1348,759,06/19/2022
000520,20220619,S,802,506,360,345,357,540,981,1784,2503,3255,3934,4196,4307,4138,4137,3915,3538,3439,3311,2699,2131,1698,1116,736,06/19/2022
000520,20220620,P,508,353,336,382,685,1675,3496,4663,4210,4360,4435,4791,5063,4968,4532,4992,4342,4355,3608,2750,2141,1659,1005,639,06/20/2022
000520,20220620,S,485,357,260,268,521,1215,2830,4074,4326,4389,4100,4648,4490,4439,4750,5078,5264,5002,3401,2646,2163,1660,1183,737,06/20/2022
000520,20220621,P,359,278,245,359,705,1832,4042,5436,4564,4239,4190,4303,4565,4792,4898,5007,4896,4375,3957,2777,2229,1596,972,592,06/21/2022
000520,20220621,S,488,317,272,327,598,2036,3412,5056,4934,4392,4126,4209,4386,4203,4466,5085,5521,5387,3603,2811,2183,1639,1083,773,06/21/2022
000520,20220622,P,372,296,256,340,700,1767,3956,5413,4638,4228,4361,4488,4777,4899,5144,4803,4252,3597,3398,3000,2303,1733,1115,691,06/22/2022
